,Year,Week,H/A,Opp,Result,Score,QB Rat,Cmp,Pa-Att,Pa-Pct,Pa-Yds,Pa-Y/A,Pa-TD,Int,Sacks,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2019,1,Away,NYJ,L,17-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2019,2,Home,CLE,L,23-3,99.7,20,25,80,198,7.9,0,0,2,0,0,0,0,0,0,0
2,2019,3,Away,NE,L,14-30,47.2,12,22,54.5,98,4.5,0,1,5,0,0,0,0,0,0,0
3,2019,5,Away,PHI,L,6-31,37.3,15,26,57.7,120,4.6,0,2,9,0,0,0,0,0,2,1
4,2019,6,Away,NYJ,W,22-24,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
5,2019,7,Away,NYJ,L,33-0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
6,2019,8,Away,JAC,L,15-29,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
7,2019,9,Away,MIA,L,18-26,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
8,2019,10,Away,NYJ,W,27-34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
9,2019,11,Away,WAS,W,34-17,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
10,2019,12,Away,NYJ,W,3-34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
11,2019,13,Away,CIN,L,6-22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
12,2019,14,Away,NYJ,W,21-22,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
13,2019,15,Away,BAL,L,21-42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
14,2019,16,Away,NYJ,W,10-16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
15,2019,17,Away,BUF,W,13-6,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
