,Year,Week,H/A,Opp,Result,Score,Rec,Tgt,Re-Yds,Re-Y/R,Re-LG,Re-TD,Ru-Att,Ru-Yds,Ru-Y/A,Ru-Lg,Ru-TD,Fum,FumL
0,2019,1,Home,NYG,W,17-35,-,-,-,-,-,-,-,-,-,-,-,-,-
1,2019,2,Away,WAS,W,31-21,-,-,-,-,-,-,-,-,-,-,-,-,-
2,2019,3,Home,MIA,W,6-31,-,-,-,-,-,-,-,-,-,-,-,-,-
3,2019,4,Away,NO,L,10-12,-,-,-,-,-,-,-,-,-,-,-,-,-
4,2019,5,Home,GB,L,34-24,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2019,6,Away,NYJ,L,22-24,0,0,0,0,0,0,0,0,0,0,0,0,0
6,2019,7,Home,PHI,W,10-37,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2019,9,Away,NYG,W,37-18,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2019,10,Home,MIN,L,28-24,0,0,0,0,0,0,0,0,0,0,0,0,0
9,2019,11,Away,DET,W,35-27,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2019,12,Away,NE,L,9-13,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2019,13,Home,BUF,L,26-15,1,1,15,15,15,1,0,0,0,0,0,0,0
12,2019,14,Away,CHI,L,24-31,0,0,0,0,0,0,0,0,0,0,0,0,0
13,2019,15,Home,LAR,W,21-44,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2019,16,Away,PHI,L,9-17,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2019,17,Home,WAS,W,16-47,0,0,0,0,0,0,0,0,0,0,0,0,0
